id,customer_message,expected_intent,predicted_intent,intent_correct,expected_action,predicted_action,action_correct,intent_confidence,top_similarity,top3_similarity,top5_similarity,evidence_count,evidence_ids,draft_reply,action_reason,grounding_flags,provider_used,model_used,fallback_used,fallback_reason,severity,severity_confidence,severity_reason,system_status,agent_version
GS_134,"I updated to iOS 11 and now my lock screen shows in demon colors before normal colors, someone help 😭",hardware_damage_repair,software_system_issue,0,ESCALATE,AUTO_HANDLE,0,0.96,0.6620913743972778,0.6492752432823181,0.6382205724716187,5,"['2373243', '240114', '2343673', '287499', '542442']","Hi there, I’m sorry you’re seeing those odd colors on your lock screen. Could you let me know which iOS version you’re currently running? If you’re still on the original iOS 11 release, updating to the latest iOS 11.1.1 (or newer) often fixes this issue.  

**To check for an update:**  
1. Open **Settings** → **General** → **Software Update**.  
2. If an update is available, tap **Download and Install**.  

After the update, restart your iPhone and see if the lock screen returns to normal. If the problem continues, just let me know and we’ll dig deeper.",Confidence and evidence quality are sufficient.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_136,"@AppleSupport The screen is cracked on the top, top left corner and the side of the button on the right",hardware_damage_repair,hardware_damage_repair,1,ESCALATE,ESCALATE,1,0.98,0.7583597898483276,0.7252541184425354,0.7132580041885376,5,"['1761121', '244986', '2639730', '2112951', '556013']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (hardware_damage_repair) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_139,@AppleSupport what's my iCloud password again? I always forget.,account_security_activation,account_security_activation,1,ESCALATE,ESCALATE,1,0.97,0.9002438187599182,0.8709052801132202,0.8528530478477478,5,"['1693418', '557797', '2110946', '2631628', '1507354']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (account_security_activation) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_147,@AppleSupport https://t.co/qFrD2D8IlE,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.97,0.9494252800941467,0.9474566181500753,0.9454103350639343,5,"['334132', '2136714', '400396', '2627815', '2287420']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],,,,,,,,,
GS_149,@AppleSupport https://t.co/v9WyYGrLOP,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.97,0.9832185506820679,0.981561561425527,0.9808150172233582,5,"['546622', '2834508', '1706148', '2177396', '1557150']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],,,,,,,,,
GS_153,@AppleSupport https://t.co/0kPz3WqgZr,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.97,0.9851682782173157,0.9841699600219727,0.9833582758903503,5,"['391716', '1247332', '546622', '1288235', '1395102']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],,,,,,,,,
GS_157,@116333 @143288 https://t.co/i7tpy2PfIY,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.96,0.890023946762085,0.8241787751515707,0.7894720315933228,5,"['850000', '660453', '2237242', '1755914', '2117887']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],,,,,,,,,
GS_161,@AppleSupport https://t.co/5dwDgRvML7,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.97,0.9573097229003906,0.9561540285746256,0.9550371050834656,5,"['885748', '1395102', '1659228', '2739444', '242684']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_164,@AppleSupport https://t.co/2ASV8aVlGC,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.97,0.9804835319519043,0.9801815748214722,0.9798734903335571,5,"['2834508', '1709979', '1706148', '546622', '2177396']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],,,,,,,,,
GS_137,@AppleSupport bug with the music app on the iPhone 6s Plus iOS 11.0.3 Even though there is music playing the lock screen doesn’t show it https://t.co/ci6S0P67kp,hardware_damage_repair,software_system_issue,0,ESCALATE,AUTO_HANDLE,0,0.9,0.855323076248169,0.8505760431289673,0.8413974404335022,5,"['869931', '2686076', '827909', '1151001', '1261297']",We'd like to help. Have you tried restarting your iPhone to see if this persists after a reboot? Let us know if that helps.,Confidence and evidence quality are sufficient.,[],gemini,gemini-3.8-flash,True,groq_transient_failure,,,,,
GS_143,"Got the 8 plus, 2 days ago &amp; dropped it once on sand &amp; the screen cracks... wtf @115858",hardware_damage_repair,hardware_damage_repair,1,ESCALATE,ESCALATE,1,0.98,0.6570967435836792,0.6467641194661459,0.6360196828842163,5,"['247565', '2619785', '1360096', '1768150', '1618327']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (hardware_damage_repair) requires human routing.,[],gemini,gemini-3.8-flash,True,groq_transient_failure,,,,,
GS_145,@AppleSupport I have iOS 11.1.1. Horrible update as you know. How Can I get my phone back to pre update operation? This latest update causes screen delays. Screen captured photos stay in bottom left corner. The list goes on and on.,hardware_damage_repair,software_system_issue,0,ESCALATE,AUTO_HANDLE,0,0.95,0.7495521306991577,0.7462175885836283,0.7411357045173645,5,"['644216', '2110775', '300648', '741673', '842543']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,Confidence and evidence quality are sufficient.,[],gemini,gemini-3.8-flash,True,groq_transient_failure,,,,,
GS_150,@AppleSupport https://t.co/L0AIM81e3K,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.99,0.9827909469604492,0.9816887378692627,0.9808783888816833,5,"['391716', '2177363', '1725217', '1224358', '885794']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],gemini,gemini-3.8-flash,True,groq_transient_failure,,,,,
GS_154,@AppleSupport https://t.co/TLAJXJNZqR,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.99,0.9863417148590088,0.9841851989428202,0.9827300429344177,5,"['1288235', '2834508', '1247332', '546622', '1706148']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],gemini,gemini-3.8-flash,True,groq_transient_failure,,,,,
GS_158,@116333 https://t.co/lFedMqBL9g,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,ESCALATE,1,0.97,0.8768277168273926,0.7888647715250651,0.7547588586807251,5,"['850000', '660453', '965807', '1903512', '1755914']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,High-risk intent (other_unclear_context_dependent) requires human routing.,[],groq,openai/gpt-oss-120b,False,,,,,,
GS_138,"@AppleSupport ios11.03 required 3 battery charges today on my 6s. Voicemail is glitchy, touch screen is slow to respond When’s the fix?",hardware_damage_repair,battery_power_issue,0,ESCALATE,ESCALATE,1,0.86,0.735945999622345,0.7288617491722107,0.7247858762741088,5,"['414943', '2300906', '2299399', '1765997', '1782412']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,"MEDIUM severity requires top similarity >= 0.75, but got 0.74.",[],groq,openai/gpt-oss-120b,False,,MEDIUM,0.81,"Battery degradation may require careful handling or service but does not pose immediate safety or security risk, fitting a medium operational severity.",NORMAL,supportlens-final-v1
GS_141,@115858 @AppleSupport can you please fix the software issues causing my touch screen to go in and out??,hardware_damage_repair,software_system_issue,0,ESCALATE,AUTO_HANDLE,0,0.78,0.7617180347442627,0.7466499010721842,0.7348788499832153,5,"['1121693', '915182', '1950480', '739816', '993515']","We’d like to help get this resolved. Could you let us know which iPhone model you’re using and the iOS version it’s running? Any additional details about when the touch screen drops out (e.g., after updates, during calls, etc.) will also be useful.",Confidence and evidence quality are sufficient for safe auto-handling.,[],groq,openai/gpt-oss-120b,False,,MEDIUM,0.85,Functional issue affecting usability but no security or physical damage risk; requires careful handling but not immediate escalation.,NORMAL,supportlens-final-v1
GS_162,@AppleSupport https://t.co/rSgkltgaAh,other_unclear_context_dependent,other_unclear_context_dependent,1,ESCALATE,AUTO_HANDLE,0,0.95,0.9623162746429443,0.9616828163464864,0.9610347270965576,5,"['2652568', '2780612', '1208426', '1557150', '2177396']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,Confidence and evidence quality are sufficient for safe auto-handling.,[],groq,openai/gpt-oss-120b,False,,MEDIUM,0.8,Ambiguous content with only a link; not an obvious security or damage issue but requires human review to determine the actual problem.,NORMAL,supportlens-final-v1
GS_167,"@AppleSupport If I cancel my iPhone order so that I can pick one up at the Apple Store, is it effectively immediately?",order_delivery_inquiry,order_delivery_inquiry,1,ESCALATE,ESCALATE,1,0.97,0.8206468820571899,0.8023737867673238,0.7701487302780151,5,"['1331925', '2570462', '1519905', '1216309', '1364790']",I want to make sure you get the right help with this. I'll escalate this to a support specialist who can look into it further.,Deterministic safety trigger: matched pattern '\bapple (store|care|repair)\b' in message.,[],groq,openai/gpt-oss-120b,False,,LOW,0.95,"The query is a routine order timing question with no security, damage, or high‑risk implications.",NORMAL,supportlens-final-v1
